filename,mean_speedKMH
2023-05-23-8,10
2023-05-23-9,11
2023-05-23-10,20
2023-05-23-11,13
2023-05-23-12,28
2023-05-23-13,16
2023-05-23-14,12
2023-05-23-15,17
2023-05-23-16,22
2023-05-23-17,17
2023-05-23-18,10
2023-05-23-19,15
2023-05-23-20,11
2023-05-23-21,13
2023-05-23-22,13
2023-05-23-23,11
2023-05-24-0,17
2023-05-24-1,42
2023-05-24-2,11
2023-05-24-3,41
2023-05-24-4,39
2023-05-24-5,46
2023-05-24-6,10
2023-05-24-7,20
2023-05-24-8,12
2023-05-24-9,17
2023-05-24-10,13
2023-05-24-11,11
2023-05-24-12,10
2023-05-24-13,11
2023-05-24-14,13
2023-05-24-15,17
2023-05-24-16,21
2023-05-24-17,19
2023-05-24-18,18
2023-05-24-19,10
2023-05-24-20,9
2023-05-24-21,20
2023-05-24-22,12
2023-05-24-23,9
2023-05-25-0,16
2023-05-25-1,33
2023-05-25-2,51
2023-05-25-3,31
2023-05-25-4,22
2023-05-25-5,21
2023-05-25-6,28
2023-05-25-7,17
2023-05-25-8,14
2023-05-25-9,17
2023-05-25-10,18
2023-05-25-11,12
2023-05-25-12,9
2023-05-25-13,10
2023-05-25-14,10
2023-05-25-15,19
2023-05-25-16,18
2023-05-25-17,15
2023-05-25-18,16
2023-05-25-19,10
2023-05-25-20,13
2023-05-25-21,11
2023-05-25-22,13
2023-05-25-23,12
2023-05-26-9,0
2023-05-26-13,8
2023-05-26-14,35
2023-05-26-15,23
2023-05-26-16,16
2023-05-26-17,15
2023-05-26-18,15
2023-05-26-19,22
2023-05-26-20,11
2023-05-26-21,15
2023-05-26-22,10
2023-05-26-23,16
2023-05-27-0,10
2023-05-27-1,12
2023-05-27-2,12
2023-05-27-3,27
2023-05-27-4,10
2023-05-27-5,15
2023-05-27-6,13
2023-05-27-7,10
2023-05-27-8,14
2023-05-27-9,13
2023-05-27-10,21
2023-05-27-11,13
2023-05-27-12,10
2023-05-27-13,9
2023-05-27-14,11
2023-05-27-15,11
2023-05-27-16,10
2023-05-27-17,10
2023-05-27-18,9
2023-05-27-19,12
2023-05-27-20,9
2023-05-27-21,14
2023-05-27-22,8
2023-05-27-23,10
2023-05-28-0,7
2023-05-28-1,9
2023-05-28-2,22
2023-05-28-3,42
2023-05-28-4,40
2023-05-28-5,15
2023-05-28-6,12
2023-05-28-7,15
2023-05-28-8,12
2023-05-28-9,11
2023-05-28-10,11
2023-05-28-11,10
2023-05-28-12,13
2023-05-28-13,9
2023-05-28-14,10
2023-05-28-15,13
2023-05-28-16,13
2023-05-28-17,27
2023-05-28-18,24
2023-05-28-19,11
2023-05-28-20,14
2023-05-28-21,11
2023-05-28-22,34
2023-05-28-23,39
2023-05-29-0,7
2023-05-29-1,12
2023-05-29-2,12
2023-05-29-3,13
2023-05-29-4,12
2023-05-29-5,23
2023-05-29-6,29
2023-05-29-7,18
2023-05-29-8,11
2023-05-29-9,14
2023-05-29-10,10
2023-05-29-11,10
2023-05-29-12,12
2023-05-29-13,13
2023-05-29-14,23
2023-05-29-15,12
2023-05-29-16,12
2023-05-29-17,16
2023-05-29-18,14
2023-05-29-19,12
2023-05-29-20,12
2023-05-29-21,9
2023-05-29-22,23
2023-05-29-23,11
2023-05-30-0,12
2023-05-30-1,8
2023-05-30-3,57
2023-05-30-4,16
2023-05-30-5,7
2023-05-30-6,30
2023-05-30-7,17
2023-05-30-8,18
2023-05-30-9,13
2023-05-30-10,15
2023-05-30-11,20
2023-05-30-12,12
2023-05-30-13,10
2023-05-30-14,22
2023-05-30-15,20
2023-05-30-16,13
2023-05-30-17,16
2023-05-30-18,11
2023-05-30-19,11
2023-05-30-20,13
2023-05-30-21,15
2023-05-30-22,14
2023-05-30-23,13
2023-05-31-0,9
2023-05-31-1,36
2023-05-31-2,22
2023-05-31-4,26
2023-05-31-5,49
2023-05-31-6,28
2023-05-31-7,16
2023-05-31-8,13
2023-05-31-9,19
2023-05-31-10,10
2023-05-31-11,11
2023-05-31-12,11
2023-05-31-13,10
2023-05-31-14,11
2023-05-31-15,18
2023-05-31-16,17
2023-05-31-17,16
2023-05-31-18,15
2023-05-31-19,10
2023-05-31-20,11
2023-05-31-21,16
2023-05-31-22,14
2023-05-31-23,37
2023-06-01-0,16
2023-06-01-1,37
2023-06-01-2,46
2023-06-01-3,18
2023-06-01-4,15
2023-06-01-6,30
2023-06-01-7,16
2023-06-01-8,12
2023-06-01-9,13
2023-06-01-10,15
2023-06-01-11,11
2023-06-01-12,11
2023-06-01-13,9
2023-06-01-14,11
2023-06-01-15,15
2023-06-01-16,19
2023-06-01-17,15
2023-06-01-18,12
2023-06-01-19,12
2023-06-01-20,12
2023-06-01-21,28
2023-06-01-22,28
2023-06-01-23,14
2023-06-02-0,8
2023-06-02-1,18
2023-06-02-2,45
2023-06-02-3,53
2023-06-02-4,31
2023-06-02-5,49
2023-06-02-6,41
2023-06-02-7,17
2023-06-02-8,13
2023-06-02-9,11
2023-06-02-10,17
2023-06-02-11,12
2023-06-02-12,11
2023-06-02-13,14
2023-06-02-14,21
2023-06-02-15,12
2023-06-02-16,15
2023-06-02-17,15
2023-06-02-18,14
2023-06-02-19,16
2023-06-02-20,14
2023-06-02-21,11
2023-06-02-22,12
2023-06-02-23,17
2023-06-03-0,25
2023-06-03-1,12
2023-06-03-2,17
2023-06-03-3,18
2023-06-03-4,34
2023-06-03-5,6
2023-06-03-6,14
2023-06-03-7,11
2023-06-03-8,11
2023-06-03-9,12
2023-06-03-10,15
2023-06-03-11,11
2023-06-03-12,9
2023-06-03-13,15
2023-06-03-14,12
2023-06-03-15,12
2023-06-03-16,11
2023-06-03-17,15
2023-06-03-18,10
2023-06-03-19,16
2023-06-03-20,10
2023-06-03-21,11
2023-06-03-22,11
2023-06-03-23,11
2023-06-04-0,43
2023-06-04-1,11
2023-06-04-2,50
2023-06-04-3,21
2023-06-04-4,9
2023-06-04-5,16
2023-06-04-6,7
2023-06-04-7,9
2023-06-04-8,10
2023-06-04-9,10
2023-06-04-10,16
2023-06-04-11,13
2023-06-04-12,13
2023-06-04-13,14
2023-06-04-14,12
2023-06-04-15,13
2023-06-04-16,13
2023-06-04-17,12
2023-06-04-18,18
2023-06-04-19,9
2023-06-04-20,10
2023-06-04-21,16
2023-06-04-22,9
2023-06-04-23,14
2023-06-05-0,7
2023-06-05-1,11
2023-06-05-4,21
2023-06-05-5,24
2023-06-05-6,26
2023-06-05-7,15
2023-06-05-8,18
2023-06-05-9,15
2023-06-05-10,14
2023-06-05-11,11
2023-06-05-12,10
2023-06-05-13,11
2023-06-05-14,14
2023-06-05-15,16
2023-06-05-16,18
2023-06-05-17,15
2023-06-05-18,14
2023-06-05-19,11
2023-06-05-20,10
2023-06-05-21,10
2023-06-05-22,13
2023-06-05-23,11
2023-06-06-0,13
2023-06-06-1,21
2023-06-06-2,34
2023-06-06-3,12
2023-06-06-5,41
2023-06-06-6,34
2023-06-06-7,15
2023-06-06-8,10
2023-06-06-9,10
2023-06-06-10,12
2023-06-06-11,11
2023-06-06-12,11
2023-06-06-13,10
2023-06-06-14,15
2023-06-06-15,17
2023-06-06-16,19
2023-06-06-17,14
2023-06-06-18,15
2023-06-06-19,12
2023-06-06-20,12
2023-06-06-21,12
2023-06-06-22,11
2023-06-06-23,10
2023-06-07-0,7
2023-06-07-1,16
2023-06-07-2,21
2023-06-07-3,48
2023-06-07-4,9
2023-06-07-5,21
2023-06-07-6,40
2023-06-07-7,18
2023-06-07-8,12
2023-06-07-9,20
2023-06-07-10,19
2023-06-07-11,16
2023-06-07-12,11
2023-06-07-13,14
2023-06-07-14,15
2023-06-07-15,16
2023-06-07-16,18
2023-06-07-17,18
2023-06-07-18,15
2023-06-07-19,13
2023-06-07-20,17
2023-06-07-21,19
2023-06-07-22,12
2023-06-07-23,11
2023-06-08-0,12
2023-06-08-1,14
2023-06-08-2,17
2023-06-08-3,9
2023-06-08-4,12
2023-06-08-5,17
2023-06-08-6,9
2023-06-08-7,13
2023-06-08-8,10
2023-06-08-9,24
2023-06-08-10,15
2023-06-08-11,14
2023-06-08-12,10
2023-06-08-13,20
2023-06-08-14,19
2023-06-08-15,20
2023-06-08-16,17
2023-06-08-17,20
2023-06-08-18,19
2023-06-08-19,19
2023-06-08-20,10
2023-06-08-21,11
2023-06-08-22,11
2023-06-08-23,12
2023-06-09-0,9
2023-06-09-1,14
2023-06-09-2,11
2023-06-09-3,29
2023-06-09-4,18
2023-06-09-5,38
2023-06-09-6,17
2023-06-09-7,23
2023-06-09-8,19
2023-06-09-9,19
2023-06-09-10,16
2023-06-09-11,10
2023-06-09-12,14
2023-06-09-13,13
2023-06-09-14,15
2023-06-09-15,18
2023-06-09-16,17
2023-06-09-17,19
2023-06-09-18,16
2023-06-09-19,17
2023-06-09-20,13
2023-06-09-21,17
2023-06-09-22,17
2023-06-09-23,24
2023-06-10-0,12
2023-06-10-1,7
2023-06-10-2,57
2023-06-10-3,45
2023-06-10-4,11
2023-06-10-5,15
2023-06-10-6,11
2023-06-10-7,18
2023-06-10-8,10
2023-06-10-9,13
2023-06-10-10,16
2023-06-10-11,12
2023-06-10-12,12
2023-06-10-13,12
2023-06-10-14,13
2023-06-10-15,13
2023-06-10-16,11
2023-06-10-17,13
2023-06-10-18,13
2023-06-10-19,15
2023-06-10-20,12
2023-06-10-21,12
2023-06-10-22,13
2023-06-10-23,9
2023-06-11-0,22
2023-06-11-1,19
2023-06-11-2,13
2023-06-11-3,20
2023-06-11-4,19
2023-06-11-5,21
2023-06-11-6,11
2023-06-11-7,11
2023-06-11-8,11
2023-06-11-9,21
2023-06-11-10,13
2023-06-11-11,20
2023-06-11-12,23
2023-06-11-13,21
2023-06-11-14,20
2023-06-11-15,12
2023-06-11-16,8
2023-06-11-17,23
2023-06-11-18,30
2023-06-11-19,10
2023-06-11-20,9
2023-06-11-21,11
2023-06-11-22,10
2023-06-11-23,22
2023-06-12-0,44
2023-06-12-1,51
2023-06-12-2,51
2023-06-12-3,41
2023-06-12-4,7
2023-06-12-5,29
2023-06-12-6,34
2023-06-12-7,16
2023-06-12-8,14
2023-06-12-9,13
2023-06-12-10,14
2023-06-12-11,14
2023-06-12-12,15
2023-06-12-13,12
2023-06-12-14,10
2023-06-12-15,18
2023-06-12-16,14
2023-06-12-17,17
2023-06-12-18,13
2023-06-12-19,10
2023-06-12-20,15
2023-06-12-21,11
2023-06-12-22,11
2023-06-12-23,12
2023-06-13-0,27
2023-06-13-1,38
2023-06-13-2,23
2023-06-13-3,25
2023-06-13-4,10
2023-06-13-5,13
2023-06-13-6,19
2023-06-13-7,16
2023-06-13-8,12
2023-06-13-9,13
2023-06-13-10,11
2023-06-13-11,11
2023-06-13-12,9
2023-06-13-13,10
2023-06-13-14,17
2023-06-13-15,18
2023-06-13-16,18
2023-06-13-17,16
2023-06-13-18,15
2023-06-13-19,12
2023-06-13-20,10
2023-06-13-21,33
2023-06-13-22,20
2023-06-13-23,19
2023-06-14-0,13
2023-06-14-1,7
2023-06-14-2,9
2023-06-14-3,9
2023-06-14-4,34
2023-06-14-5,33
2023-06-14-6,30
2023-06-14-7,17
2023-06-14-8,13
2023-06-14-9,12
2023-06-14-10,11
2023-06-14-11,13
2023-06-14-12,13
2023-06-14-13,16
2023-06-14-14,18
2023-06-14-15,15
2023-06-14-16,14
2023-06-14-17,14
2023-06-14-18,13
2023-06-14-19,16
2023-06-14-20,10
2023-06-14-21,10
2023-06-14-22,12
2023-06-14-23,18
2023-06-15-0,11
2023-06-15-1,12
2023-06-15-2,54
2023-06-15-3,11
2023-06-15-4,30
2023-06-15-5,30
2023-06-15-6,14
2023-06-15-7,28
2023-06-15-8,24
2023-06-15-9,13
2023-06-15-10,10
2023-06-15-11,21
2023-06-15-12,10
2023-06-15-13,12
2023-06-15-14,10
2023-06-15-15,10
2023-06-15-16,9
2023-06-15-17,10
2023-06-15-18,32
2023-06-15-19,10
2023-06-15-20,17
2023-06-15-21,11
2023-06-15-22,18
2023-06-15-23,12
2023-06-16-0,12
2023-06-16-1,27
2023-06-16-2,15
2023-06-16-3,8
2023-06-16-5,30
2023-06-16-6,15
2023-06-16-7,20
2023-06-16-8,15
2023-06-16-9,17
2023-06-16-10,17
2023-06-16-11,15
2023-06-16-12,10
2023-06-16-13,11
2023-06-16-14,13
2023-06-16-15,14
2023-06-16-16,14
2023-06-16-17,16
2023-06-16-18,16
2023-06-16-19,21
2023-06-16-20,11
2023-06-16-21,12
2023-06-16-22,15
2023-06-16-23,10
2023-06-17-0,11
2023-06-17-1,15
2023-06-17-2,15
2023-06-17-3,41
2023-06-17-4,12
2023-06-17-5,9
2023-06-17-6,9
2023-06-17-7,14
2023-06-17-8,21
2023-06-17-9,11
2023-06-17-10,11
2023-06-17-11,10
2023-06-17-12,9
2023-06-17-13,11
2023-06-17-14,11
2023-06-17-15,12
2023-06-17-16,12
2023-06-17-17,11
2023-06-17-18,10
2023-06-17-19,11
2023-06-17-20,11
2023-06-17-21,14
2023-06-17-22,11
2023-06-17-23,11
2023-06-18-0,11
2023-06-18-1,7
2023-06-18-2,41
2023-06-18-3,26
2023-06-18-4,5
2023-06-18-5,13
2023-06-18-6,15
2023-06-18-7,13
2023-06-18-8,11
2023-06-18-9,13
2023-06-18-10,15
2023-06-18-11,11
2023-06-18-12,12
2023-06-18-13,14
2023-06-18-14,12
2023-06-18-15,14
2023-06-18-16,11
2023-06-18-17,18
2023-06-18-18,18
2023-06-18-19,19
2023-06-18-20,10
2023-06-18-21,15
2023-06-18-22,10
2023-06-18-23,10
2023-06-19-0,12
2023-06-19-1,9
2023-06-19-2,8
2023-06-19-3,34
2023-06-19-4,25
2023-06-19-5,13
2023-06-19-6,27
2023-06-19-7,17
2023-06-19-8,14
2023-06-19-9,21
2023-06-19-10,15
2023-06-19-11,10
2023-06-19-12,12
2023-06-19-13,11
2023-06-19-14,11
2023-06-19-15,8
2023-06-19-16,17
2023-06-19-17,12
2023-06-19-18,11
2023-06-19-19,9
2023-06-19-20,29
2023-06-19-21,12
2023-06-19-22,13
2023-06-19-23,28
2023-06-20-0,50
2023-06-20-1,4
2023-06-20-2,53
2023-06-20-3,59
2023-06-20-5,14
2023-06-20-6,16
2023-06-20-7,15
2023-06-20-8,20
2023-06-20-9,16
2023-06-20-10,12
2023-06-20-11,9
2023-06-20-12,23
2023-06-20-13,10
2023-06-20-14,15
2023-06-20-15,14
2023-06-20-16,18
2023-06-20-17,15
2023-06-20-18,17
2023-06-20-19,13
2023-06-20-20,10
2023-06-20-21,18
2023-06-20-22,13
2023-06-20-23,18
2023-06-21-0,46
2023-06-21-1,12
2023-06-21-2,47
2023-06-21-4,9
2023-06-21-5,30
2023-06-21-6,14
2023-06-21-7,16
2023-06-21-8,14
2023-06-21-9,14
2023-06-21-10,19
2023-06-21-11,18
2023-06-21-12,10
2023-06-21-13,11
2023-06-21-14,20
2023-06-21-15,19
2023-06-21-16,20
2023-06-21-17,12
2023-06-21-18,16
2023-06-21-19,18
2023-06-21-20,9
2023-06-21-21,13
2023-06-21-22,11
2023-06-21-23,26
2023-06-22-0,15
2023-06-22-1,27
2023-06-22-2,19
2023-06-22-3,53
2023-06-22-4,52
2023-06-22-5,28
2023-06-22-6,36
2023-06-22-7,18
2023-06-22-8,13
2023-06-22-9,10
2023-06-22-10,14
2023-06-22-11,17
2023-06-22-12,11
2023-06-22-13,12
2023-06-22-14,18
2023-06-22-15,13
2023-06-22-16,16
2023-06-22-17,17
2023-06-22-18,16
2023-06-22-19,14
2023-06-22-20,11
2023-06-22-21,12
2023-06-22-22,13
2023-06-22-23,16
2023-06-23-0,55
2023-06-23-1,12
2023-06-23-2,5
2023-06-23-3,57
2023-06-23-4,36
2023-06-23-5,40
2023-06-23-6,30
2023-06-23-7,16
2023-06-23-8,15
2023-06-23-9,12
2023-06-23-10,20
2023-06-23-11,12
2023-06-23-12,11
2023-06-23-13,16
2023-06-23-14,17
2023-06-23-15,19
2023-06-23-16,17
2023-06-23-17,15
2023-06-23-18,18
2023-06-23-19,20
2023-06-23-20,9
2023-06-23-21,10
2023-06-23-22,9
2023-06-23-23,14
2023-06-24-0,11
2023-06-24-1,25
2023-06-24-2,18
2023-06-24-3,47
2023-06-24-4,42
2023-06-24-5,26
2023-06-24-6,32
2023-06-24-7,13
2023-06-24-8,11
2023-06-24-9,10
2023-06-24-10,12
2023-06-24-11,12
2023-06-24-12,10
2023-06-24-13,9
2023-06-24-14,11
2023-06-24-15,12
2023-06-24-16,10
2023-06-24-17,12
2023-06-24-18,11
2023-06-24-19,9
2023-06-24-20,10
2023-06-24-21,10
2023-06-24-22,10
2023-06-24-23,9
2023-06-25-0,11
2023-06-25-1,11
2023-06-25-2,7
2023-06-25-3,15
2023-06-25-4,15
2023-06-25-5,10
2023-06-25-6,13
2023-06-25-7,15
2023-06-25-8,10
2023-06-25-9,13
2023-06-25-10,12
2023-06-25-11,12
2023-06-25-12,12
2023-06-25-13,12
2023-06-25-14,11
2023-06-25-15,12
2023-06-25-16,13
2023-06-25-17,15
2023-06-25-18,11
2023-06-25-19,11
2023-06-25-20,10
2023-06-25-21,12
2023-06-25-22,11
2023-06-25-23,11
2023-06-26-0,14
2023-06-26-1,21
2023-06-26-2,15
2023-06-26-5,48
2023-06-26-6,13
2023-06-26-7,20
2023-06-26-8,17
2023-06-26-9,14
2023-06-26-10,11
2023-06-26-11,9
2023-06-26-12,22
2023-06-26-13,12
2023-06-26-14,13
2023-06-26-15,14
2023-06-26-16,17
2023-06-26-17,13
2023-06-26-18,15
2023-06-26-19,16
2023-06-26-20,11
2023-06-26-21,23
2023-06-26-22,32
2023-06-26-23,30
2023-06-27-0,18
2023-06-27-1,42
2023-06-27-2,4
2023-06-27-3,61
2023-06-27-5,39
2023-06-27-6,31
2023-06-27-7,17
2023-06-27-8,19
2023-06-27-9,17
2023-06-27-10,13
2023-06-27-11,9
2023-06-27-12,9
2023-06-27-13,14
2023-06-27-14,18
2023-06-27-15,24
2023-06-27-16,22
2023-06-27-17,16
2023-06-27-18,18
2023-06-27-19,9
2023-06-27-20,9
2023-06-27-21,11
2023-06-27-22,25
2023-06-27-23,7
2023-06-28-0,20
2023-06-28-1,12
2023-06-28-2,37
2023-06-28-3,31
2023-06-28-4,52
2023-06-28-5,31
2023-06-28-6,38
2023-06-28-7,16
2023-06-28-8,20
2023-06-28-9,12
2023-06-28-10,24
2023-06-28-11,10
2023-06-28-12,11
2023-06-28-13,10
2023-06-28-14,18
2023-06-28-15,13
2023-06-28-16,12
2023-06-28-17,17
2023-06-28-18,14
2023-06-28-19,16
2023-06-28-20,11
2023-06-28-21,12
2023-06-28-22,9
2023-06-28-23,11
2023-06-29-0,9
2023-06-29-1,13
2023-06-29-2,10
2023-06-29-3,24
2023-06-29-4,32
2023-06-29-5,46
2023-06-29-6,28
2023-06-29-7,17
2023-06-29-8,17
2023-06-29-9,13
2023-06-29-10,12
2023-06-29-11,11
2023-06-29-12,12
2023-06-29-13,10
2023-06-29-14,13
2023-06-29-15,21
2023-06-29-16,13
2023-06-29-17,16
2023-06-29-18,14
2023-06-29-19,13
2023-06-29-20,13
2023-06-29-21,13
2023-06-29-22,15
2023-06-29-23,23
2023-06-30-0,54
2023-06-30-1,36
2023-06-30-2,15
2023-06-30-3,40
2023-06-30-4,11
2023-06-30-5,46
2023-06-30-6,13
2023-06-30-7,18
2023-06-30-8,17
2023-06-30-9,13
2023-06-30-10,12
2023-06-30-11,11
2023-06-30-12,10
2023-06-30-13,13
2023-06-30-14,17
2023-06-30-15,17
2023-06-30-16,19
2023-06-30-17,15
2023-06-30-18,16
2023-06-30-19,16
2023-06-30-20,11
2023-06-30-21,9
2023-06-30-22,10
2023-06-30-23,18
2023-07-01-0,16
2023-07-01-1,11
2023-07-01-2,36
2023-07-01-3,9
2023-07-01-4,43
2023-07-01-5,54
2023-07-01-6,10
2023-07-01-7,12
2023-07-01-8,11
2023-07-01-9,13
2023-07-01-10,10
2023-07-01-11,12
2023-07-01-12,11
2023-07-01-13,10
2023-07-01-14,10
2023-07-01-15,16
2023-07-01-16,10
2023-07-01-17,12
2023-07-01-18,10
2023-07-01-19,12
2023-07-01-20,11
2023-07-01-21,11
2023-07-01-22,10
2023-07-01-23,9
2023-07-02-0,12
2023-07-02-1,12
2023-07-02-2,41
2023-07-02-3,42
2023-07-02-4,32
2023-07-02-5,19
2023-07-02-6,44
2023-07-02-7,10
2023-07-02-8,13
2023-07-02-9,13
2023-07-02-10,14
2023-07-02-11,13
2023-07-02-12,12
2023-07-02-13,10
2023-07-02-14,8
2023-07-02-15,13
2023-07-02-16,15
2023-07-02-17,12
2023-07-02-18,9
2023-07-02-19,24
2023-07-02-20,14
2023-07-02-21,11
2023-07-02-22,10
2023-07-02-23,10
2023-07-03-0,8
2023-07-03-1,18
2023-07-03-2,7
2023-07-03-3,8
2023-07-03-4,59
2023-07-03-5,28
2023-07-03-6,35
2023-07-03-7,14
2023-07-03-8,13
2023-07-03-9,12
2023-07-03-10,14
2023-07-03-11,13
2023-07-03-12,9
2023-07-03-13,10
2023-07-03-14,22
2023-07-03-15,10
2023-07-03-16,11
2023-07-03-17,15
2023-07-03-18,14
2023-07-03-19,9
2023-07-03-20,12
2023-07-03-21,20
2023-07-03-22,13
2023-07-03-23,39
2023-07-04-0,49
2023-07-04-1,49
2023-07-04-2,23
2023-07-04-3,10
2023-07-04-4,21
2023-07-04-5,43
2023-07-04-6,18
2023-07-04-7,21
2023-07-04-8,12
2023-07-04-9,24
2023-07-04-10,21
2023-07-04-11,20
2023-07-04-12,10
2023-07-04-13,10
2023-07-04-14,14
2023-07-04-15,16
2023-07-04-16,18
2023-07-04-17,17
2023-07-04-18,19
2023-07-04-19,13
2023-07-04-20,18
2023-07-04-21,12
2023-07-04-22,29
2023-07-04-23,10
2023-07-05-0,12
2023-07-05-1,9
2023-07-05-2,19
2023-07-05-4,12
2023-07-05-5,26
2023-07-05-6,12
2023-07-05-7,17
2023-07-05-8,17
2023-07-05-9,23
2023-07-05-10,22
2023-07-05-11,15
2023-07-05-12,15
2023-07-05-13,11
2023-07-05-14,20
2023-07-05-15,17
2023-07-05-16,15
2023-07-05-17,17
2023-07-05-18,16
2023-07-05-19,19
2023-07-05-20,14
2023-07-05-21,14
2023-07-05-22,10
2023-07-05-23,9
2023-07-06-0,40
2023-07-06-1,47
2023-07-06-2,7
2023-07-06-4,32
2023-07-06-5,33
2023-07-06-6,12
2023-07-06-7,17
2023-07-06-8,11
2023-07-06-9,13
2023-07-06-10,13
2023-07-06-11,11
2023-07-06-12,9
2023-07-06-13,9
2023-07-06-14,12
2023-07-06-15,16
2023-07-06-16,18
2023-07-06-17,17
2023-07-06-18,14
2023-07-06-19,17
2023-07-06-20,20
2023-07-06-21,10
2023-07-06-22,11
2023-07-06-23,31
2023-07-07-0,7
2023-07-07-1,12
2023-07-07-2,12
2023-07-07-3,42
2023-07-07-4,8
2023-07-07-5,12
2023-07-07-6,31
2023-07-07-7,16
2023-07-07-8,11
2023-07-07-9,17
2023-07-07-10,15
2023-07-07-11,19
2023-07-07-12,12
2023-07-07-13,21
2023-07-07-14,19
2023-07-07-15,13
2023-07-07-16,13
2023-07-07-17,15
2023-07-07-18,15
2023-07-07-19,13
2023-07-07-20,17
2023-07-07-21,19
2023-07-07-22,13
2023-07-07-23,9
2023-07-08-0,15
2023-07-08-1,33
2023-07-08-2,13
2023-07-08-3,13
2023-07-08-4,26
2023-07-08-5,25
2023-07-08-6,16
2023-07-08-7,23
2023-07-08-8,17
2023-07-08-9,16
2023-07-08-10,13
2023-07-08-11,18
2023-07-08-12,13
2023-07-08-13,12
2023-07-08-14,10
2023-07-08-15,10
2023-07-08-16,11
2023-07-08-17,10
2023-07-08-18,10
2023-07-08-19,9
2023-07-08-20,15
2023-07-08-21,13
2023-07-08-22,13
2023-07-08-23,9
2023-07-09-0,9
2023-07-09-1,10
2023-07-09-2,46
2023-07-09-3,14
2023-07-09-4,9
2023-07-09-5,25
2023-07-09-6,13
2023-07-09-7,10
2023-07-09-8,16
2023-07-09-9,11
2023-07-09-10,31
2023-07-09-11,9
2023-07-09-12,15
2023-07-09-13,12
2023-07-09-14,12
2023-07-09-15,11
2023-07-09-16,16
2023-07-09-17,21
2023-07-09-18,10
2023-07-09-19,22
2023-07-09-20,9
2023-07-09-21,11
2023-07-09-22,14
2023-07-09-23,8
2023-07-10-0,48
2023-07-10-1,18
